Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1779642367,2026-05-24T17:06:07Z,CES553,"32.260422,120.634369",26700,460,318
1779642399,2026-05-24T17:06:39Z,CES553,"32.311069,120.580391",27100,463,317
1779642431,2026-05-24T17:07:11Z,CES553,"32.362556,120.525566",27550,465,317
1779642464,2026-05-24T17:07:44Z,CES553,"32.41539,120.469376",28075,466,317
1779642497,2026-05-24T17:08:17Z,CES553,"32.468929,120.412285",28425,470,317
1779642528,2026-05-24T17:08:48Z,CES553,"32.518414,120.359482",28675,476,317
1779642560,2026-05-24T17:09:20Z,CES553,"32.572037,120.302216",28975,480,317
1779642591,2026-05-24T17:09:51Z,CES553,"32.623344,120.247437",29450,478,317
1779642623,2026-05-24T17:10:23Z,CES553,"32.674595,120.192444",29675,482,317
1779642652,2026-05-24T17:10:52Z,CES553,"32.720032,120.143623",29950,484,318
1779642682,2026-05-24T17:11:22Z,CES553,"32.769791,120.089958",30100,483,318
1779642716,2026-05-24T17:11:56Z,CES553,"32.825378,120.030174",30100,476,318
1779642746,2026-05-24T17:12:26Z,CES553,"32.872238,119.979546",30100,472,317
1779642765,2026-05-24T17:12:45Z,CES553,"32.903263,119.94593",30100,474,318
1779642878,2026-05-24T17:14:38Z,CES553,"33.08876,119.744659",30100,477,318
1779642913,2026-05-24T17:15:13Z,CES553,"33.14566,119.682877",30100,477,318
1779642948,2026-05-24T17:15:48Z,CES553,"33.202591,119.620766",30100,476,317
1779642983,2026-05-24T17:16:23Z,CES553,"33.25946,119.558662",30100,474,317
1779643018,2026-05-24T17:16:58Z,CES553,"33.316269,119.496368",30100,474,317
1779643053,2026-05-24T17:17:33Z,CES553,"33.373119,119.434021",30100,476,317
1779643087,2026-05-24T17:18:07Z,CES553,"33.427597,119.374146",30100,476,317
1779643117,2026-05-24T17:18:37Z,CES553,"33.476486,119.320366",30100,477,318
1779643157,2026-05-24T17:19:17Z,CES553,"33.541351,119.248741",30100,478,317
1779643192,2026-05-24T17:19:52Z,CES553,"33.598709,119.185402",30100,478,317
1779643227,2026-05-24T17:20:27Z,CES553,"33.655449,119.122581",30100,480,317
1779643256,2026-05-24T17:20:56Z,CES553,"33.70285,119.070045",30100,480,317
1779643291,2026-05-24T17:21:31Z,CES553,"33.760197,119.00631",30100,480,317
1779643320,2026-05-24T17:22:00Z,CES553,"33.8074,118.953743",30100,482,317
1779643355,2026-05-24T17:22:35Z,CES553,"33.865311,118.889236",30100,484,318
1779643370,2026-05-24T17:22:50Z,CES553,"33.888168,118.86377",30100,484,318
1779643428,2026-05-24T17:23:48Z,CES553,"33.984512,118.755875",30100,484,316
1779643463,2026-05-24T17:24:23Z,CES553,"34.042068,118.691422",30100,484,316
1779643498,2026-05-24T17:24:58Z,CES553,"34.09964,118.626617",30100,486,316
1779643533,2026-05-24T17:25:33Z,CES553,"34.157658,118.56131",30100,486,316
1779643568,2026-05-24T17:26:08Z,CES553,"34.215225,118.496292",30100,488,317
1779643603,2026-05-24T17:26:43Z,CES553,"34.2724,118.431717",30100,488,316
1779643632,2026-05-24T17:27:12Z,CES553,"34.320267,118.377518",30100,488,316
1779643667,2026-05-24T17:27:47Z,CES553,"34.378372,118.3116",30100,487,317
1779643702,2026-05-24T17:28:22Z,CES553,"34.435181,118.247086",30100,486,316
1779643732,2026-05-24T17:28:52Z,CES553,"34.484688,118.190689",30100,486,317
1779643766,2026-05-24T17:29:26Z,CES553,"34.540421,118.127075",30100,486,316
1779643806,2026-05-24T17:30:06Z,CES553,"34.605209,118.053017",30100,486,316
1779643836,2026-05-24T17:30:36Z,CES553,"34.654835,117.997452",30100,484,318
1779643876,2026-05-24T17:31:16Z,CES553,"34.723034,117.925812",30100,484,320
1779643906,2026-05-24T17:31:46Z,CES553,"34.774609,117.873444",30100,482,321
1779643940,2026-05-24T17:32:20Z,CES553,"34.832611,117.815201",30100,482,320
1779643980,2026-05-24T17:33:00Z,CES553,"34.902279,117.745522",30100,483,321
1779644015,2026-05-24T17:33:35Z,CES553,"34.962265,117.685379",30100,486,320
1779644050,2026-05-24T17:34:10Z,CES553,"35.02364,117.623657",30100,486,320
1779644085,2026-05-24T17:34:45Z,CES553,"35.083878,117.562851",30100,488,320
1779644120,2026-05-24T17:35:20Z,CES553,"35.145031,117.500839",30100,488,320
1779644155,2026-05-24T17:35:55Z,CES553,"35.203491,117.441437",30100,488,320
1779644198,2026-05-24T17:36:38Z,CES553,"35.280312,117.363205",30100,490,320
1779644232,2026-05-24T17:37:12Z,CES553,"35.339401,117.302917",30100,490,320
1779644267,2026-05-24T17:37:47Z,CES553,"35.39711,117.244049",30100,488,321
1779644281,2026-05-24T17:38:01Z,CES553,"35.427883,117.219917",30100,492,331
1779644286,2026-05-24T17:38:06Z,CES553,"35.437775,117.213821",30100,492,334
1779644291,2026-05-24T17:38:11Z,CES553,"35.448551,117.208054",30100,494,336
1779644301,2026-05-24T17:38:21Z,CES553,"35.470051,117.198769",30100,496,342
1779644306,2026-05-24T17:38:26Z,CES553,"35.480484,117.195282",30100,496,344
1779644311,2026-05-24T17:38:31Z,CES553,"35.492077,117.192154",30100,498,348
1779644316,2026-05-24T17:38:36Z,CES553,"35.50325,117.189644",30100,498,349
1779644321,2026-05-24T17:38:41Z,CES553,"35.515263,117.186897",30100,500,349
1779644361,2026-05-24T17:39:21Z,CES553,"35.60548,117.166153",30100,500,349
1779644396,2026-05-24T17:39:56Z,CES553,"35.685329,117.1483",30100,500,350
1779644431,2026-05-24T17:40:31Z,CES553,"35.76572,117.13028",30100,502,350
1779644450,2026-05-24T17:40:50Z,CES553,"35.805607,117.121208",30100,502,349
1779644593,2026-05-24T17:43:13Z,CES553,"36.136459,117.045532",30100,502,349
1779644628,2026-05-24T17:43:48Z,CES553,"36.216431,117.027115",30100,502,349
1779644663,2026-05-24T17:44:23Z,CES553,"36.295624,117.008972",30100,500,349
1779644697,2026-05-24T17:44:57Z,CES553,"36.373821,116.990898",30100,500,349
1779644732,2026-05-24T17:45:32Z,CES553,"36.452774,116.972694",30100,500,349
1779644767,2026-05-24T17:46:07Z,CES553,"36.533405,116.954018",30100,502,349
1779644802,2026-05-24T17:46:42Z,CES553,"36.613037,116.935562",30100,500,349
1779644837,2026-05-24T17:47:17Z,CES553,"36.692322,116.91713",30100,504,349
1779644867,2026-05-24T17:47:47Z,CES553,"36.759041,116.901543",30100,506,349
1779644900,2026-05-24T17:48:20Z,CES553,"36.837811,116.883133",30100,507,349
1779644935,2026-05-24T17:48:55Z,CES553,"36.918961,116.864082",30100,508,349
1779644970,2026-05-24T17:49:30Z,CES553,"36.999298,116.845329",30100,505,349
1779645008,2026-05-24T17:50:08Z,CES553,"37.086361,116.824867",30100,502,349
